"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.filler","Answer.sentence1","Answer.sentence10","Answer.sentence2","Answer.sentence3","Answer.sentence4","Answer.sentence5","Answer.sentence6","Answer.sentence7","Answer.sentence8","Answer.sentence9","Approve","Reject"
"33P2GD6NRNMDA51ZZXQRDBGU89QHKJ","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:43 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:43 PDT 2017","","","38BQUHLA9XULEULJEO3Y1H0MFNBOMQ","A214JTAHTAWUKA","Approved","Wed Jun 21 08:57:19 PDT 2017","Wed Jun 21 08:59:42 PDT 2017","Sat Jun 24 08:59:42 PDT 2017","Thu Jun 22 00:21:47 PDT 2017","","","143","100% (214/214)","100% (174/174)","100% (118/118)","0","I have gotten really into like period piece thrillers.","But Angier did not know, and ended up making weird clones of himself.","Set in olden times?","Yes. Like the Prestige.","With Christian Bale?","Yes, and the magic and mystery.","I like when Hugh Jackman is trying to keep up with his rival.","When Alfred Borden seems to make himself teleport?","Yes. But there was a twist.","He had a secret twin!","x",""
"33P2GD6NRNMDA51ZZXQRDBGU89QHKJ","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:43 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:43 PDT 2017","","","3AAPLD8UCDBFZ8PGJ89K3MYDXB7THQ","A24L4Y8HCZSUIF","Approved","Wed Jun 21 23:21:34 PDT 2017","Wed Jun 21 23:24:35 PDT 2017","Sat Jun 24 23:24:35 PDT 2017","Thu Jun 22 00:21:47 PDT 2017","","","181","100% (38/38)","100% (38/38)","100% (38/38)","0","The movie 16 Blocks was crazy.","I agree. I wish they would!","I know! I just caught that on TV a few months ago.","I thought the plot was a bit ridiculous. I mean, how many people could have wanted to kill that convict guy?","Apparently a lot, if it caused Bruce Willis so much grief to get him 16 blocks to court.","That hostage scene on the bus in that movie was a bit too intense for me. I was worried something bad would happen.","Yeah, that movie had a few moments where Iw wasn't sure if people would make it out alive.","Fortunately, the movie had a happy ending.","I know! I loved the birthday scene.","Me too. I feel like they haven't made many movies like that one recently.","x",""
"33P2GD6NRNMDA51ZZXQRDBGU89QHKJ","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:43 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:43 PDT 2017","","","3B1NLC6UG0Q37K1YILIIDCLFT35PG4","ABOEYY9Y0PFRI","Approved","Mon Jun 19 21:56:27 PDT 2017","Mon Jun 19 22:00:41 PDT 2017","Thu Jun 22 22:00:41 PDT 2017","Thu Jun 22 00:21:47 PDT 2017","","","254","100% (13/13)","100% (13/13)","100% (13/13)","0","If you like Jodie Foster, you must see Silence of the Lambs.","I'll see it soon.  I like films with bite.","I've always wanted to see it.  Tell me more.","It's about a serial killer.  He's played by Anthony Hopkins.","Oh, he's good.  Is he scary in this?","Yes, he is very scary.  You won't forget the performance.","Didn't he win an Oscar for that?","He did win an Oscar for the performance.  It's deserved.","Do Foster and Hopkins have a lot of chemistry?","I thought they had great chemistry.  They complement each other well, and it's an intelligent film.","x",""
"33P2GD6NRNMDA51ZZXQRDBGU89QHKJ","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:43 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:43 PDT 2017","","","3I02618YA10MC22T2Q7ZHRM62E1PUR","A1CF6U3GF7DZEJ","Approved","Wed Jun 21 06:13:59 PDT 2017","Wed Jun 21 06:15:45 PDT 2017","Sat Jun 24 06:15:45 PDT 2017","Thu Jun 22 00:21:47 PDT 2017","","","106","100% (117/117)","100% (107/107)","100% (96/96)","0","I saw Cape Fear last night.","I might watch it.","The old one or the remake?","Original.","Cool.  Who was the bad guy?","Robert Mitchum.","And the hero?","Gregory Peck.","What was your favorite scene?","When Mitchum pops an egg in the houseboat.","x",""
"33P2GD6NRNMDA51ZZXQRDBGU89QHKJ","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:43 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:43 PDT 2017","","","3IJXV6UZ1YD2FON8L1MA3JYAAAJRID","A1UWZWN36BT051","Submitted","Fri Jun 23 07:27:01 PDT 2017","Fri Jun 23 07:33:08 PDT 2017","Mon Jun 26 07:33:08 PDT 2017","","","","367","100% (27/27)","100% (27/27)","100% (21/21)","0","Have you seen Blue Velvet?","Yeah I know Ebert for example absolutely hated it, his loss I say!","Of course I've seen it, I love David Lynch.","I figured you would've. Really neat that Kyle McLaughlin and Laura Dern are in it, since they do so much with Lynch.","Yeah two of his standby actors","Where would you rank it among Lynch films?","Near the top honestly, I'm partial towards The Elephant Man and Fire Walk with me since I love Twin Peaks so much, but it would be right behind those two.","My list would best be the same, but Blue Velvet would be first and those other two second and third.","Did you know Blue Velvet had really mixed reviews?","I didn't, but it doesn't surprise me. Lynch is unique enough that not everyone will get it so to speak.","x",""
"33P2GD6NRNMDA51ZZXQRDBGU89QHKJ","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:43 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:43 PDT 2017","","","3OB0CAO74IJBGUOATEWJB3QSDLMYHY","A1T0ND039EWAVV","Submitted","Fri Jun 23 13:38:57 PDT 2017","Fri Jun 23 13:40:32 PDT 2017","Mon Jun 26 13:40:32 PDT 2017","","","","95","100% (81/81)","100% (80/80)","100% (80/80)","0","Have you ever seen Silence of the Lambs?","You and me both. But without all the thrills and suspense.","That's one of the most terrifying movies ever.","Anthony Hopkins was born to play that role.","Right he had the right blend of psychopathy and civility needed for that role.","Jodie Foster didn't do too bad of a job either.","That's right she didn't. She was pretty good in Panic Room also.","That's the one where she had a daughter right?","Yes and they had a special room they were able to hide from robbers in.","I definitely need a room like that, just to hide away from my kids.","x",""
"33P2GD6NRNMDA51ZZXQRDBGU89QHKJ","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:43 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:43 PDT 2017","","","3V0Z7YWSIZUQXAQN5I6SH0GW58KV2V","A3GM1Y0H93CZT1","Approved","Mon Jun 19 17:06:54 PDT 2017","Mon Jun 19 18:59:09 PDT 2017","Thu Jun 22 18:59:09 PDT 2017","Thu Jun 22 00:21:47 PDT 2017","","","6735","100% (80/80)","100% (68/68)","100% (67/67)","0","Did you watch the Julia Robert's movie, ""Secret in Their Eyes?""","I agree. Who knew Julia Roberts could be so scary?","I actually just watched that the other week. Wow, I was totally blown away.","I know I wouldn't pick her for a thriller style movie, but man did she deliver.","I know, I'm so used to her playing such wholesome roles, like ""Eat,Pray, Love"" and ""Stepmom"" that this was a real surprise.","I really didn't think she had it in her, but she aced it.","I agree, it was like ""Silence of the Lambs"" meets ""Misery.""","Oh wow, that is the perfect description!","She doesn't have that Kathy Bates crazy in her eyes, but there was something there.","I hope she does more movies like this, it was great to see her out of her comfort zone.","x",""
"33P2GD6NRNMDA51ZZXQRDBGU89QHKJ","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:43 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:43 PDT 2017","","","3ZOTGHDK5J5OCPYOYLZKDQZS8NOOSK","A14HQNH7COGDK2","Submitted","Fri Jun 23 17:27:12 PDT 2017","Fri Jun 23 17:49:09 PDT 2017","Mon Jun 26 17:49:09 PDT 2017","","","","1317","100% (39/39)","100% (12/12)","100% (12/12)","0","Action films have violence and strong heroes, while thrillers have suspense and innocents in jeopardy. Is Taken action or suspense?","Of course. It's an action thriller.","That's easy. All three Taken movies are both; they are action thrillers.","I get you. They're action movies with a strong hero, Liam Neeson as the dad--","Yes. And thrillers with a vulnerable innocent, Maggie Grace, as his estranged daughter Kim.","Then there are the villains, the evil human traffickers. Unfortunately, the films stereotyped these villains terribly.","They did, and it's jarring. On the other hand, there is the action movie element of beautiful scenery in foreign lands--","Mixed with the thriller element of tight, dark, threatening scenes.","The action hero shows near superhuman fighting skills--","While the thriller lead endures unbelievable torment without giving in.","x",""
"3FW4EL5A3LIEEZURR6HGQBOY2QM220","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:43 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:43 PDT 2017","","","32Z9ZLUT1MEZMGK8NRNL9CSQZ9NOH9","A20HZD952T4B2O","Approved","Thu Jun 22 14:07:07 PDT 2017","Thu Jun 22 14:33:16 PDT 2017","Sun Jun 25 14:33:16 PDT 2017","Fri Jun 23 01:45:35 PDT 2017","","","1569","100% (20/20)","100% (20/20)","100% (19/19)","0","Some thrillers, while not necessarily great, can also just go down as being fun. Case in point, From Dusk Till Dawn.","That's good. I enjoy a good dark comedy with a scary movie.","I do not think I have seen that movie. Could you fill me in the plot details?","Pretty basic plot of two criminals on the run who kidnap a father and his young children to help them escape to Mexico. On the way there, they stop at a bar and wind up trapped with vampires.","Sounds amusing. Is it quite over-the-top in terms of violence?","It is violent film, yes. That being said, I think it is so over-the-top it can actually be overlooked.","Isn't that a Quentin Tarantino movie?","Yes! So you already may have an idea of what to do expect.","I really like his movies and may consider giving From Dusk Till Dawn a watch.","I think you'll find it entertaining. While it is a thriller, there are also a fair amount of laughs.","x",""
"3FW4EL5A3LIEEZURR6HGQBOY2QM220","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:43 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:43 PDT 2017","","","3907X2AHF1ZDSQTRJ6XTB8REJMMP2B","A1CF6U3GF7DZEJ","Approved","Tue Jun 20 14:10:40 PDT 2017","Tue Jun 20 14:17:08 PDT 2017","Fri Jun 23 14:17:08 PDT 2017","Thu Jun 22 00:21:47 PDT 2017","","","388","100% (117/117)","100% (107/107)","100% (96/96)","0","I saw Elle last night.","Sounds interesting.  I might look it up.","Cool.  Is that the movie with Isabelle Huppert?","Yes.","Who was the director?","Paul Verhoeven","What happens in the movie?","A woman gets raped but does not report it.","Who else is in the movie?","Laurent Lafitte, Anne Consigny, and Charles Berling","x",""
"3FW4EL5A3LIEEZURR6HGQBOY2QM220","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:43 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:43 PDT 2017","","","3AAPLD8UCDBFZ8PGJ89K3MYDYKLTHN","A3OWGVIP4VYSPV","Submitted","Fri Jun 23 16:28:08 PDT 2017","Fri Jun 23 16:30:31 PDT 2017","Mon Jun 26 16:30:31 PDT 2017","","","","143","100% (75/75)","100% (19/19)","100% (15/15)","0","What do you think of thrillers?","I couldn't believe the ending in that. I was surprised.","As long as they're not violent they're OK. I don't like a lot of violence in a movie.","Neither do I. It's not entertaining to me.","I don't understand why it would be to anyone.","I saw 'What Lies Beneath' and the suspense was great.","That's an older one, right?","Yes, it came out about 15 years ago.","I may have seen it but I can't remember. I think it used to be shown on HBO.","Yes, that's right.","x",""
"3FW4EL5A3LIEEZURR6HGQBOY2QM220","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:43 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:43 PDT 2017","","","3EJJQNKU9SZ2JTCOFJ4P37XV9OGHR3","A1WBGYZ6Y8NJ9","Approved","Wed Jun 21 01:53:42 PDT 2017","Wed Jun 21 02:00:10 PDT 2017","Sat Jun 24 02:00:10 PDT 2017","Thu Jun 22 00:21:47 PDT 2017","","","388","100% (387/387)","100% (344/344)","100% (303/303)","0","You an old movie that still gets me","I want to watch it again now","What movie is that","The sixth sense","That one still gets me too","I know it is good but confusing","It is also thrilling and creepy","All around a decent mix i suppose","I still have not seen another movie similar","Same here","x",""
"3FW4EL5A3LIEEZURR6HGQBOY2QM220","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:43 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:43 PDT 2017","","","3GNCZX450JH2XTOVWLQ8HQACWL1PAS","A28PG3NQXF9VAA","Submitted","Fri Jun 23 11:00:47 PDT 2017","Fri Jun 23 11:04:16 PDT 2017","Mon Jun 26 11:04:16 PDT 2017","","","","209","0% (0/0)","0% (0/0)","0% (0/0)","0","Can you believe we used to get scared at movies like Halloween and Carrie?","That's probably what our parents said back when we were kids about the ones we went to see.","I know. It seems so ridiculous now.","When I flip through the channels and see one of those old ones on, I just laugh at the thought of ever being scared of one of those films.","I remember growing up watching, The Birds.","Oh gosh, me too. I haven't seen it in years.","It terrified me. I couldn't stand the scene where the birds are flying at them and they're trying to run away.","I bet if we watched it today, it wouldn't be nearly as scary as it was then.","I'm sure you're right.","I haven't seen any recent thriller movies. They all look really dumb to me.","x",""
"3FW4EL5A3LIEEZURR6HGQBOY2QM220","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:43 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:43 PDT 2017","","","3PWWM24LHTSSMYUAXPVIPMWOUEV28H","AMYYL67LDKPDA","Approved","Wed Jun 21 15:55:58 PDT 2017","Wed Jun 21 15:57:56 PDT 2017","Sat Jun 24 15:57:56 PDT 2017","Thu Jun 22 00:21:47 PDT 2017","","","118","100% (137/137)","100% (137/137)","100% (137/137)","0","No Country for Old Men was a weird movie.","You should watch it again to see what I mean.","Weird?  Not the word I'd use.","Well, by that I mean it's creepy.  I'm not sure I get it.","You mean the ending where he's talking to his wife?","No, before that where the villain guy is talking to his wife.","Yeah, he flipped a quarter and killed her.","How do you know she's dead?","After he's done, he looks at this shoes.  That's a tell that there may have been blood on that.","I never noticed that.","x",""
